31 Q0 stem_1839 parsed_punctuatedStemmed_0.31249685140236505 1 TfIdf
31 Q0 stem_671 parsed_punctuatedStemmed_0.1440263474073293 72 TfIdf
31 Q0 stem_671 parsed_punctuatedStemmed_0.1440263474073293 73 TfIdf
31 Q0 stem_1314 parsed_punctuatedStemmed_0.14358500007104535 74 TfIdf
31 Q0 stem_1314 parsed_punctuatedStemmed_0.14358500007104535 75 TfIdf
31 Q0 stem_1314 parsed_punctuatedStemmed_0.14358500007104535 76 TfIdf
31 Q0 stem_2922 parsed_punctuatedStemmed_0.14094556992268056 77 TfIdf
31 Q0 stem_2922 parsed_punctuatedStemmed_0.14094556992268056 78 TfIdf
31 Q0 stem_2922 parsed_punctuatedStemmed_0.14094556992268056 79 TfIdf
31 Q0 stem_2656 parsed_punctuatedStemmed_0.1405697150695534 80 TfIdf
31 Q0 stem_2656 parsed_punctuatedStemmed_0.1405697150695534 81 TfIdf
31 Q0 stem_2656 parsed_punctuatedStemmed_0.1405697150695534 82 TfIdf
31 Q0 stem_2535 parsed_punctuatedStemmed_0.14042928578376965 83 TfIdf
31 Q0 stem_2535 parsed_punctuatedStemmed_0.14042928578376965 84 TfIdf
31 Q0 stem_2535 parsed_punctuatedStemmed_0.14042928578376965 85 TfIdf
31 Q0 stem_1196 parsed_punctuatedStemmed_0.14034806814539705 86 TfIdf
31 Q0 stem_1637 parsed_punctuatedStemmed_0.13945408241027124 87 TfIdf
31 Q0 stem_1637 parsed_punctuatedStemmed_0.13945408241027124 88 TfIdf
31 Q0 stem_1637 parsed_punctuatedStemmed_0.13945408241027124 89 TfIdf
31 Q0 stem_3090 parsed_punctuatedStemmed_0.13936899755218077 90 TfIdf
31 Q0 stem_3090 parsed_punctuatedStemmed_0.13936899755218077 91 TfIdf
31 Q0 stem_3090 parsed_punctuatedStemmed_0.13936899755218077 92 TfIdf
31 Q0 stem_2275 parsed_punctuatedStemmed_0.13835601876924547 93 TfIdf
31 Q0 stem_2275 parsed_punctuatedStemmed_0.13835601876924547 94 TfIdf
31 Q0 stem_2275 parsed_punctuatedStemmed_0.13835601876924547 95 TfIdf
31 Q0 stem_2113 parsed_punctuatedStemmed_0.13757366633601356 96 TfIdf
31 Q0 stem_2113 parsed_punctuatedStemmed_0.13757366633601356 97 TfIdf
31 Q0 stem_2113 parsed_punctuatedStemmed_0.13757366633601356 98 TfIdf
31 Q0 stem_1173 parsed_punctuatedStemmed_0.13621096421468354 99 TfIdf
31 Q0 stem_1173 parsed_punctuatedStemmed_0.13621096421468354 100 TfIdf
